index,tag,type,tag_replaced,replaced_flag
2195,Cupid,object_tags,Cupid,True
2195,Flames,object_tags,Flames,True
2195,Draperies,object_tags,Draperies,True
2195,Ribbon,object_tags,Ribbon,True
2196,Column,object_tags,Column,True
2197,Pond,object_tags,Pond,True
2197,Trees,object_tags,Trees,True
2197,Figure,object_tags,Figure,True
2197,Sky,object_tags,Sky,True
2197,Clouds,object_tags,Clouds,True
2197,Reflections On Water,object_tags,Reflections On Water,True
2198,Buildings,object_tags,Buildings,True
2198,Foliage,object_tags,Foliage,True
2199,Trees,object_tags,Trees,True
2199,Sky,object_tags,Sky,True
2199,Light Effects,object_tags,Light Effects,True
2201,People,object_tags,People,True
2201,Chandeliers,object_tags,Chandeliers,True
2201,Dog,object_tags,Dog,True
2203,Chandelier,object_tags,Chandeliers,False
2203,Furniture,object_tags,Furniture,True
2203,Architectural Elements,object_tags,Architectural Elements,True
2204,The Holy Family,object_tags,Holy Family,False
2204,Garments,object_tags,Garments,True
2204,Halo,object_tags,Halo,True
2205,Trees,object_tags,Trees,True
2205,Cross,object_tags,Cross,True
2205,Clear Sky,object_tags,Clear Sky,True
2205,Foliage,object_tags,Foliage,True
2205,Shadows,object_tags,Shadows,True
2205,Pathway,object_tags,Pathway,True
2206,Horses,object_tags,Horses,True
2207,Mountains,object_tags,Mountains,True
2207,Vegetation,object_tags,Vegetation,True
2207,Clouds,object_tags,Clouds,True
2208,Moon,object_tags,Moon,True
2208,Clouds,object_tags,Clouds,True
2208,Ocean,object_tags,Ocean,True
2208,Sailing Ship,object_tags,Sailing Ships,False
2208,Bird,object_tags,Bird,True
2208,Reflections,object_tags,Reflections,True
2209,Fishermen,object_tags,Fishermen,True
2209,Sky,object_tags,Sky,True
2209,Clouds,object_tags,Clouds,True
2209,Birds,object_tags,Birds,True
2209,Water Reflections,object_tags,Water Reflections,True
2210,Figures,object_tags,Figures,True
2210,Sky,object_tags,Sky,True
2210,Clouds,object_tags,Clouds,True
2210,Mountains,object_tags,Mountains,True
2210,Water,object_tags,Water,True
2211,Ship,object_tags,Ship,True
2211,Table,object_tags,Table,True
2212,Jesus,object_tags,Jesus,True
2212,John The Baptist,object_tags,John The Baptist,True
2212,Angels,object_tags,Angels,True
2212,River,object_tags,River,True
2212,Landscape,object_tags,Landscape,True
2212,Mountains,object_tags,Mountains,True
2212,Trees,object_tags,Trees,True
2212,Sky,object_tags,Sky,True
2212,Clouds,object_tags,Clouds,True
2213,Trees,object_tags,Trees,True
2213,Soft Light,object_tags,Soft Light,True
2213,Shadows,object_tags,Shadows,True
2214,Shirt,object_tags,Shirt,True
2214,Cravat,object_tags,Cravat,True
2214,Coat,object_tags,Coat,True
2215,Virgin Mary,object_tags,Virgin Mary,True
2215,Christ Child,object_tags,Christ Child,True
2216,Trees,object_tags,Trees,True
2216,Bridge,object_tags,Bridge,True
2216,Riverbank,object_tags,Riverbank,True
2216,Dog,object_tags,Dog,True
2216,Leaves,object_tags,Leaves,True
2216,Buildings,object_tags,Buildings,True
2217,Virgin Mary,object_tags,Virgin Mary,True
2217,Flowers,object_tags,Flowers,True
2217,Halo,object_tags,Halo,True
2217,Gown,object_tags,Gown,True
2218,Cupid,object_tags,Cupid,True
2219,Clouds,object_tags,Clouds,True
2219,Landscape,object_tags,Landscape,True
2219,Grass,object_tags,Grass,True
2220,Attendants,object_tags,Attendants,True
2220,Clouds,object_tags,Clouds,True
2221,Sailboats,object_tags,Sailboats,True
2221,Sky,object_tags,Sky,True
2221,Birds,object_tags,Birds,True
2221,Distant Ships,object_tags,Distant Ships,True
2222,Grass,object_tags,Grass,True
2222,Ground,object_tags,Ground,True
2223,Distant Figures,object_tags,Distant Figures,True
2225,Peasant,object_tags,Peasant,True
2225,Window,object_tags,Window,True
2225,Table,object_tags,Table,True
2225,Chair,object_tags,Chair,True
2225,Interior Room,object_tags,Interior Room,True
2226,Path,object_tags,Path,True
2226,Trees,object_tags,Trees,True
2226,Buildings,object_tags,Buildings,True
2226,Windmill,object_tags,Windmill,True
2227,Flowers,object_tags,Flowers,True
2227,Foliage,object_tags,Foliage,True
2227,Gold Leaf Background,object_tags,Gold Leaf Background,True
2228,Classical Buildings,object_tags,Classical Architecture,False
2228,People,object_tags,People,True
2228,Sky,object_tags,Sky,True
2228,Vegetation,object_tags,Vegetation,True
2228,Ruins,object_tags,Ruins,True
2228,Distant Sailing Ships,object_tags,Distant Ships,False
2229,The Virgin Mary,object_tags,Virgin Mary,False
2229,Joseph,object_tags,Joseph,True
2229,John The Baptist,object_tags,John The Baptist,True
2229,Basket,object_tags,Basket,True
2229,Landscape Background,object_tags,Landscape Background,True
2230,Throne,object_tags,Throne,True
2230,Flames,object_tags,Flames,True
2231,Trees,object_tags,Trees,True
2231,Houses,object_tags,Houses,True
2231,Flag,object_tags,Flag,True
2231,Cane,object_tags,Cane,True
2231,Mountains,object_tags,Mountains,True
2232,Boats,object_tags,Boats,True
2232,People,object_tags,People,True
2232,Water,object_tags,Water,True
2232,Sky,object_tags,Sky,True
2232,Clouds,object_tags,Clouds,True
2233,Figure,object_tags,Figure,True
2233,Boats,object_tags,Boats,True
2233,Bridge,object_tags,Bridge,True
2233,Trees,object_tags,Trees,True
2233,River,object_tags,River,True
2233,Reflections On Water,object_tags,Reflections On Water,True
2233,Sky,object_tags,Sky,True
2234,Bread,object_tags,Bread,True
2234,Wine Glasses,object_tags,Wine Glass,False
2234,Tablecloth,object_tags,Tablecloth,True
2235,Virgin Mary,object_tags,Virgin Mary,True
2235,Christ Child,object_tags,Christ Child,True
2235,John The Baptist,object_tags,John The Baptist,True
2235,Halos,object_tags,Halos,True
2235,Architectural Elements,object_tags,Architectural Elements,True
2236,Horse,object_tags,Horse,True
2236,Snow,object_tags,Snow,True
2236,Sky,object_tags,Sky,True
2237,Angels,object_tags,Angels,True
2237,Cross,object_tags,Cross,True
2238,Ship,object_tags,Ship,True
2238,Rocks,object_tags,Rocks,True
2238,Waves,object_tags,Waves,True
2239,Figures,object_tags,Figures,True
2239,Trees,object_tags,Trees,True
2239,Bridge,object_tags,Bridge,True
2239,Vegetation,object_tags,Vegetation,True
2239,Grass,object_tags,Grass,True
2239,Sky,object_tags,Sky,True
2239,House,object_tags,House,True
2240,Apples,object_tags,Apples,True
2240,Grapes,object_tags,Grapes,True
2240,Tablecloth,object_tags,Tablecloth,True
2241,Newspaper,object_tags,Newspaper,True
2241,Table,object_tags,Table,True
2241,Chair,object_tags,Chair,True
2241,Window,object_tags,Window,True
2242,People,object_tags,People,True
2242,Buildings,object_tags,Buildings,True
2242,Landscape,object_tags,Landscape,True
2242,Musical Instruments,object_tags,Musical Instruments,True
2242,Bridges,object_tags,Bridges,True
2242,Animals,object_tags,Animals,True
2242,Furniture,object_tags,Furniture,True
2244,Landscape Background,object_tags,Landscape Background,True
2244,Trees,object_tags,Trees,True
2244,Bench,object_tags,Bench,True
2245,Dog,object_tags,Dog,True
2245,Landscape,object_tags,Landscape,True
2245,Trees,object_tags,Trees,True
2245,Clear Sky,object_tags,Clear Sky,True
2246,Pond,object_tags,Pond,True
2246,Flora,object_tags,Flora,True
2246,Sky,object_tags,Sky,True
2246,Rocks,object_tags,Rocks,True
2247,Terrace,object_tags,Terrace,True
2247,Moon,object_tags,Moon,True
2247,Fruits,object_tags,Fruits,True
2248,Rocks,object_tags,Rocks,True
2248,Sea,object_tags,Sea,True
2248,Sky,object_tags,Sky,True
2248,Horizon,object_tags,Horizon,True
2249,Jesus Christ,object_tags,Jesus Christ,True
2250,Dark Background,object_tags,Dark Background,True
2251,Girl,object_tags,Girl,True
2252,Virgin Mary,object_tags,Virgin Mary,True
2252,Moon,object_tags,Moon,True
2252,Clouds,object_tags,Clouds,True
2252,Landscape,object_tags,Landscape,True
2252,Books,object_tags,Books,True
2252,Skull,object_tags,Skull,True
2253,Saint John The Baptist,object_tags,Saint John The Baptist,True
2253,Dog,object_tags,Dog,True
2254,Mountains,object_tags,Mountains,True
2254,Trees,object_tags,Trees,True
2254,Architecture,object_tags,Architecture,True
2254,Cliffs,object_tags,Cliffs,True
2254,Snow,object_tags,Snow,True
2255,Cloudy Sky,object_tags,Cloudy Sky,True
2255,Distant Landscape,object_tags,Distant Landscape,True
2255,Water Reflections,object_tags,Water Reflections,True
2256,Palm Trees,object_tags,Palm Trees,True
2256,Columns,object_tags,Columns,True
2257,Window,object_tags,Window,True
2257,Plants,object_tags,Plants,True
2257,Distant Buildings,object_tags,Distant Buildings,True
2258,Woman,object_tags,Woman,True
2260,Female Figure,object_tags,Female Figure,True
2260,Calligraphy,object_tags,Calligraphy,True
2261,Landscape,object_tags,Landscape,True
2261,Trees,object_tags,Trees,True
2261,Mountains,object_tags,Mountains,True
2261,Sky,object_tags,Sky,True
2261,Drapery,object_tags,Drapery,True
2262,Horses,object_tags,Horses,True
2262,Distant Landscape,object_tags,Distant Landscape,True
2263,Mountains,object_tags,Mountains,True
2263,Water,object_tags,Water,True
2263,Architectural Structure,object_tags,Architectural Structures,False
2264,Woman,object_tags,Woman,True
2264,Dress,object_tags,Dress,True
2264,Shawl,object_tags,Shawl,True
2264,Ribbon,object_tags,Ribbon,True
2265,Spectators,object_tags,Spectators,True
2265,Sky,object_tags,Sky,True
2265,Trees,object_tags,Trees,True
2265,Fences,object_tags,Fences,True
2266,Nymph,object_tags,Nymphs,False
2266,Trees,object_tags,Trees,True
2266,Musical Instruments,object_tags,Musical Instruments,True
2266,Draperies,object_tags,Draperies,True
2267,Saint Jerome,object_tags,Saint Jerome,True
2267,Lion,object_tags,Lion,True
2267,Skull,object_tags,Skull,True
2267,Books,object_tags,Books,True
2267,Trees,object_tags,Trees,True
2267,Mountains,object_tags,Mountains,True
2268,Jesus,object_tags,Jesus,True
2268,Pets,object_tags,Pets,True
2268,Clothing,object_tags,Clothing,True
2269,Dogs,object_tags,Dogs,True
2269,Shadows,object_tags,Shadows,True
2270,Chandeliers,object_tags,Chandeliers,True
2271,Overcast Sky,object_tags,Overcast Sky,True
2272,Woman,object_tags,Woman,True
2272,Book,object_tags,Book,True
2272,Dress,object_tags,Dress,True
2273,Artist,object_tags,Artist,True
2274,Door,object_tags,Door,True
2274,Wall,object_tags,Wall,True
2274,Clothing,object_tags,Clothing,True
2275,Flowers,object_tags,Flowers,True
2275,Leaves,object_tags,Leaves,True
2275,Branches,object_tags,Branches,True
2275,Gold Leaf Background,object_tags,Gold Leaf Background,True
2276,Bird,object_tags,Bird,True
2276,Landscape,object_tags,Landscape,True
2276,Foliage,object_tags,Foliage,True
2276,Flowers,object_tags,Flowers,True
2276,Sky,object_tags,Sky,True
2276,Dress,object_tags,Dress,True
2277,Figure,object_tags,Figure,True
2277,Beach,object_tags,Beach,True
2277,Vegetation,object_tags,Vegetation,True
2277,Sky,object_tags,Sky,True
2277,Hills,object_tags,Hills,True
2278,Hat,object_tags,Hat,True
2278,Coat,object_tags,Coat,True
2278,Background,object_tags,Background,True
2279,Boat,object_tags,Boat,True
2279,River,object_tags,River,True
2279,Houses,object_tags,Houses,True
2279,Church,object_tags,Church,True
2279,Vegetation,object_tags,Vegetation,True
2279,Sky,object_tags,Sky,True
2279,Reflections In Water,object_tags,Reflections On Water,False
2280,Figures,object_tags,Figures,True
2280,Architecture,object_tags,Architecture,True
2280,Nature,object_tags,Nature,True
2280,Clouds,object_tags,Clouds,True
2280,Fences,object_tags,Fences,True
2281,Shadows,object_tags,Shadows,True
2282,Figures,object_tags,Figures,True
2283,Rocks,object_tags,Rocks,True
2284,Trees,object_tags,Trees,True
2284,River,object_tags,River,True
2284,Sailboat,object_tags,Sailboat,True
2284,Figures,object_tags,Figures,True
2284,Forest Floor,object_tags,Forest Floor,True
2284,Foliage,object_tags,Foliage,True
2284,Riverbank,object_tags,Riverbank,True
2284,Sky,object_tags,Sky,True
2285,Children,object_tags,Children,True
2286,Cherub,object_tags,Cherub,True
2286,Classical Architecture,object_tags,Classical Architecture,True
2286,Drapery,object_tags,Drapery,True
2287,Child,object_tags,Child,True
2287,Chair,object_tags,Chair,True
2288,Cattle,object_tags,Cattle,True
2288,Sky,object_tags,Sky,True
2288,Clouds,object_tags,Clouds,True
2288,Grass,object_tags,Grass,True
2289,Landscape,object_tags,Landscape,True
2289,Clouds,object_tags,Clouds,True
2289,Greenery,object_tags,Greenery,True
2289,Distant Trees,object_tags,Distant Trees,True
2289,Attire,object_tags,Attire,True
2290,Figure,object_tags,Figure,True
2290,Table,object_tags,Table,True
2291,Armchair,object_tags,Armchair,True
2291,Wine Glass,object_tags,Wine Glass,True
2291,Fruits,object_tags,Fruits,True
2291,Flowers,object_tags,Flowers,True
2291,Drapery,object_tags,Drapery,True
2292,Chandeliers,object_tags,Chandeliers,True
2292,Columns,object_tags,Columns,True
2293,Woman,object_tags,Woman,True
2293,Hat,object_tags,Hat,True
2293,Flowers,object_tags,Flowers,True
2294,Mountains,object_tags,Mountains,True
2294,Buildings,object_tags,Buildings,True
2294,Trees,object_tags,Trees,True
2294,Snow,object_tags,Snow,True
2294,Rocks,object_tags,Rocks,True
2294,Clouds,object_tags,Clouds,True
2294,Shadows,object_tags,Shadows,True
2296,Trees,object_tags,Trees,True
2296,Foliage,object_tags,Foliage,True
2296,Shadows,object_tags,Shadows,True
2297,Onlookers,object_tags,Onlookers,True
2297,Architectural Elements,object_tags,Architectural Elements,True
2297,Weapons,object_tags,Weapons,True
2298,Boy,object_tags,Boy,True
2298,Book,object_tags,Book,True
2298,Coat,object_tags,Coat,True
2298,Ruffled Collar,object_tags,Ruffled Collar,True
2299,Christ,object_tags,Christ,True
2299,Children,object_tags,Children,True
2299,Classical Architecture,object_tags,Classical Architecture,True
2299,Distant Mountains,object_tags,Distant Mountains,True
2299,Palm Tree,object_tags,Palm Trees,False
2299,Clothing,object_tags,Clothing,True
2299,Spectators,object_tags,Spectators,True
2300,Trees,object_tags,Trees,True
2300,Buildings,object_tags,Buildings,True
2300,Distant Figures,object_tags,Distant Figures,True
2300,Leaves,object_tags,Leaves,True
2301,Virgin Mary,object_tags,Virgin Mary,True
2301,Christ Child,object_tags,Christ Child,True
2301,Landscape,object_tags,Landscape,True
2301,Distant Figures,object_tags,Distant Figures,True
2301,Buildings,object_tags,Buildings,True
2301,Trees,object_tags,Trees,True
2301,Pathway,object_tags,Pathway,True
2301,Flowers,object_tags,Flowers,True
2302,Children,object_tags,Children,True
2302,Crowd,object_tags,Crowd,True
2302,Clothing,object_tags,Clothing,True
2303,Woman,object_tags,Woman,True
2303,Child,object_tags,Child,True
2303,Traditional Attire,object_tags,Traditional Attire,True
2304,Table,object_tags,Table,True
2304,Window,object_tags,Window,True
2304,Chairs,object_tags,Chairs,True
2304,Book,object_tags,Book,True
2304,Inkwell,object_tags,Inkwell,True
2305,Saint John The Baptist,object_tags,Saint John The Baptist,True
2305,Sword,object_tags,Sword,True
2306,Christ,object_tags,Christ,True
2306,Angel,object_tags,Angel,True
2306,Soldiers,object_tags,Soldiers,True
2306,Flag,object_tags,Flag,True
2306,Halo,object_tags,Halo,True
2307,Girl,object_tags,Girl,True
2307,Mirror,object_tags,Mirror,True
2307,Dress,object_tags,Dress,True
2307,Table,object_tags,Table,True
2307,Pearl Necklace,object_tags,Pearl Necklace,True
2307,Lace Cuffs,object_tags,Lace Cuffs,True
2308,Peasants,object_tags,Peasant,False
2308,Horses,object_tags,Horses,True
2308,Overcast Sky,object_tags,Overcast Sky,True
2310,Sea,object_tags,Sea,True
2310,Sky,object_tags,Sky,True
2310,Fence,object_tags,Fence,True
2310,Vegetation,object_tags,Vegetation,True
2311,Boats,object_tags,Boats,True
2311,Sea,object_tags,Sea,True
2311,Sky,object_tags,Sky,True
2311,Beach,object_tags,Beach,True
2311,Clouds,object_tags,Clouds,True
2312,Man,object_tags,Man,True
2312,Chair,object_tags,Chair,True
2314,Traditional Garments,object_tags,Traditional Attire,False
2315,Cliffs,object_tags,Cliffs,True
2315,Sea,object_tags,Sea,True
2315,Boat,object_tags,Boat,True
2315,Sky,object_tags,Sky,True
2315,Mist,object_tags,Mist,True
2315,Reflections,object_tags,Reflections,True
2315,Ruins,object_tags,Ruins,True
2316,Floral Arrangement,object_tags,Floral Arrangement,True
2317,Musicians,object_tags,Musicians,True
2318,Sky,object_tags,Sky,True
2318,Reflections,object_tags,Reflections,True
2318,Land,object_tags,Land,True
2319,Christ,object_tags,Christ,True
2319,Cross,object_tags,Cross,True
2319,Soldiers,object_tags,Soldiers,True
2319,Bystanders,object_tags,Bystanders,True
2319,Halos,object_tags,Halos,True
2319,Weapons,object_tags,Weapons,True
2319,Clothing,object_tags,Clothing,True
2320,Virgin Mary,object_tags,Virgin Mary,True
2320,Infant Jesus,object_tags,Infant Jesus,True
2320,Saint John The Baptist,object_tags,Saint John The Baptist,True
2320,Landscape,object_tags,Landscape,True
2320,Vegetation,object_tags,Vegetation,True
2320,Clothing,object_tags,Clothing,True
2321,Virgin Mary,object_tags,Virgin Mary,True
2321,Child Jesus,object_tags,Child Jesus,True
2321,Room Interior,object_tags,Interior Room,False
2322,Bow Tie,object_tags,Bow Tie,True
2322,White Shirt,object_tags,White Shirt,True
2324,Clouds,object_tags,Clouds,True
2324,Inscriptions,object_tags,Inscription,False
2325,Christ Child,object_tags,Christ Child,True
2325,Book,object_tags,Book,True
2327,Natural Landscape,object_tags,Natural Landscape,True
2327,Clouds,object_tags,Clouds,True
2327,Sky,object_tags,Sky,True
2327,Distant Hills,object_tags,Distant Hills,True
2327,Foliage,object_tags,Foliage,True
2327,Garments,object_tags,Garments,True
2328,Landscape,object_tags,Landscape,True
2328,Sky,object_tags,Sky,True
2328,Dusk,object_tags,Dusk,True
2329,Lady,object_tags,Lady,True
2329,Column,object_tags,Column,True
2329,Gloves,object_tags,Gloves,True
2330,Fruit,object_tags,Fruit,True
2330,Tablecloth,object_tags,Tablecloth,True
2330,Plate,object_tags,Plate,True
2330,Dark Background,object_tags,Dark Background,True
2332,Armor,object_tags,Armor,True
2332,Flag,object_tags,Flag,True
2332,Weapons,object_tags,Weapons,True
2332,Youth,object_tags,Youth,True
