title,creation_year_start,creation_year_end,medium,classification,dimension,artwork_id,full_image_url,artist_id,artist_display
"Text, Folio 115 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-c78c3cb5-6d0f-4a3d-be5f-3730a2c6e212,https://openaccess-cdn.clevelandart.org/1938.301.115.b/1938.301.115.b_full.tif,,
"Text, Folio 121 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-b388f340-d353-49bf-9859-b8186783b546,https://openaccess-cdn.clevelandart.org/1938.301.121.a/1938.301.121.a_full.tif,,
"Text, Folio 121 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-e206cec2-c1b1-4d44-8d7e-2995d5c0edd9,https://openaccess-cdn.clevelandart.org/1938.301.121.b/1938.301.121.b_full.tif,,
"Text, Folio 122 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-0489f42d-726b-4010-9ff4-da7002cb7935,https://openaccess-cdn.clevelandart.org/1938.301.122.b/1938.301.122.b_full.tif,,
"Text, Folio 126 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-16c2c766-a58e-4ce0-943a-cfcc1ebef6a1,https://openaccess-cdn.clevelandart.org/1938.301.126.a/1938.301.126.a_full.tif,,
"Text, Folio 133 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-494eebd6-759b-458c-9d3c-e432f7d1d562,https://openaccess-cdn.clevelandart.org/1938.301.133.b/1938.301.133.b_full.tif,,
"Text, Folio 145 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-50800458-f899-4dec-830d-14ecbca2bc3f,https://openaccess-cdn.clevelandart.org/1938.301.145.a/1938.301.145.a_full.tif,,
"Text, Folio 15 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-df34c31e-d668-470c-926a-874161d41958,https://openaccess-cdn.clevelandart.org/1938.301.15.a/1938.301.15.a_full.tif,,
"Text, folio 157 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-d4409762-4ff3-4820-bd36-a0cfbce44125,https://openaccess-cdn.clevelandart.org/1938.301.157.a/1938.301.157.a_full.tif,,
"Text, folio 158 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-2010c3ac-9239-4274-8876-59f0a87d4cb5,https://openaccess-cdn.clevelandart.org/1938.301.158.b/1938.301.158.b_full.tif,,
"Text, folio 165 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-3e6b8b05-5795-4079-b3d7-5ea265158a7f,https://openaccess-cdn.clevelandart.org/1938.301.165.a/1938.301.165.a_full.tif,,
"Text, folio 166 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-d5bed825-97ac-47e0-b822-f817888a4212,https://openaccess-cdn.clevelandart.org/1938.301.166.b/1938.301.166.b_full.tif,,
"Text, folio 169 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-0bec82ef-e291-449b-b96b-d9afa8f54ac8,https://openaccess-cdn.clevelandart.org/1938.301.169.a/1938.301.169.a_full.tif,,
"Text, Folio 176 (recto), Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-420a0698-5cb6-4dde-8627-f5670b2a95dd,https://openaccess-cdn.clevelandart.org/1938.301.176.a/1938.301.176.a_full.tif,,
"Text, folio 180 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-5727f2b1-ca39-4d11-835b-cbb69c48d71c,https://openaccess-cdn.clevelandart.org/1938.301.180.a/1938.301.180.a_full.tif,,
"Text, folio 181 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-857a562d-ee7c-4467-9c0e-2ef85610d691,https://openaccess-cdn.clevelandart.org/1938.301.181.a/1938.301.181.a_full.tif,,
"Text, folio 184 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-4f5cc79e-548e-4a3b-8f4f-8c756d80d5f1,https://openaccess-cdn.clevelandart.org/1938.301.184.a/1938.301.184.a_full.tif,,
"Text, folio 185 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-8efe56dc-686e-4e03-bd8e-c6a78bf1f5be,https://openaccess-cdn.clevelandart.org/1938.301.185.b/1938.301.185.b_full.tif,,
"Blank leaf, folio 188 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-58e0e4db-26f6-4895-971f-e2bdc6399d3d,https://openaccess-cdn.clevelandart.org/1938.301.188.b/1938.301.188.b_full.tif,,
"Text, Folio 19 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-8fe692ef-3385-4681-986e-e4a25e8e55bd,https://openaccess-cdn.clevelandart.org/1938.301.19.b/1938.301.19.b_full.tif,,
"Text, Folio 24 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-444a1778-ffee-4deb-8406-a46fbe9b8358,https://openaccess-cdn.clevelandart.org/1938.301.24.a/1938.301.24.a_full.tif,,
"Text, Folio 33 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-faa5e76b-d38e-4bdf-bba3-0aa541ae84c7,https://openaccess-cdn.clevelandart.org/1938.301.33.a/1938.301.33.a_full.tif,,
"Text, Folio 58 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-ee88cf2a-1f28-470b-807d-385a91c3ff29,https://openaccess-cdn.clevelandart.org/1938.301.58.b/1938.301.58.b_full.tif,,
"Text, Folio 61 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-7300c71c-c914-461d-9285-eb270e3b98a1,https://openaccess-cdn.clevelandart.org/1938.301.61.a/1938.301.61.a_full.tif,,
"Text, Folio 67 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-95ec8ab0-f49d-42d4-9064-c08ebfca21d1,https://openaccess-cdn.clevelandart.org/1938.301.67.a/1938.301.67.a_full.tif,,
"Text, Folio 73 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-e674a87a-b194-4609-9dea-2f7c4082569e,https://openaccess-cdn.clevelandart.org/1938.301.73.b/1938.301.73.b_full.tif,,
"Text, Folio 82 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-288b0ced-e762-4060-afed-f6c2a1e394e3,https://openaccess-cdn.clevelandart.org/1938.301.82.a/1938.301.82.a_full.tif,,
"Text, Folio 9 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-d0df0410-cfc5-41db-bfd4-b56e599c87e5,https://openaccess-cdn.clevelandart.org/1938.301.9.a/1938.301.9.a_full.tif,,
"Text, Folio 96 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-cf80becf-ae4d-493a-a914-c554796f4adb,https://openaccess-cdn.clevelandart.org/1938.301.96.a/1938.301.96.a_full.tif,,
"Text, Folio 99 (verso), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,gum tempera and ink on palm leaves,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-56b16b05-b697-4406-b201-803708250c00,https://openaccess-cdn.clevelandart.org/1938.301.99.b/1938.301.99.b_full.tif,,
Overdoor Painting and Double-Leaf Doors,1790,1799,oil on canvas,Painting,"{'framed': {'height': 0.597, 'width': 1.489, 'depth': 0.06}, 'unframed': {'height': 0.52, 'width': 1.51}}",TCMA-035688ce-27a1-4f74-ac8d-48207896d41f,https://openaccess-cdn.clevelandart.org/1944.466/1944.466_full.tif,TCMA-1983,"Pierre Rousseau (French, 1751–1829)"
"Natural Bridge, Sorrento",1856,1856,oil on paper mounted on canvas,Painting,"{'unframed': {'height': 0.331, 'width': 0.478}}",TCMA-457f0b00-6c3a-4988-8b4f-3c87ff773cbd,https://openaccess-cdn.clevelandart.org/1961.228/1961.228_full.tif,TCMA-3107,"William Stanley Haseltine (American, 1835–1900)"
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-e06d7d61-c4ce-4ab7-a5d7-cd0214f93746,https://openaccess-cdn.clevelandart.org/1962.279.106.a/1962.279.106.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.143}, 'text field': {'height': 0.164, 'width': 0.106}}",TCMA-c9855175-398f-41cd-848d-38c982c13433,https://openaccess-cdn.clevelandart.org/1962.279.11.b/1962.279.11.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-29a6fcf3-27f2-4006-863a-6834ff0e11ad,https://openaccess-cdn.clevelandart.org/1962.279.113.b/1962.279.113.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-c76e5c8e-64c6-424a-b939-32c4e7d41be4,https://openaccess-cdn.clevelandart.org/1962.279.114.b/1962.279.114.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.145}, 'text field': {'height': 0.161, 'width': 0.106}}",TCMA-b9b0fcee-72f2-4e58-847a-cdf68e920be1,https://openaccess-cdn.clevelandart.org/1962.279.12.a/1962.279.12.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-e6b944d6-ebb3-4cfd-8692-8af284f13baf,https://openaccess-cdn.clevelandart.org/1962.279.121.b/1962.279.121.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-7dba6b05-556d-49a9-bf4b-485d2f068b56,https://openaccess-cdn.clevelandart.org/1962.279.126.b/1962.279.126.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.14}, 'text field': {'height': 0.166, 'width': 0.105}}",TCMA-13212763-b0e4-46c8-a2dd-6882c7945642,https://openaccess-cdn.clevelandart.org/1962.279.15.b/1962.279.15.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-d5d86181-192f-41b9-92a8-f908806632a5,https://openaccess-cdn.clevelandart.org/1962.279.154.b/1962.279.154.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-2c7d7783-9233-42db-aadf-548aa32db6b1,https://openaccess-cdn.clevelandart.org/1962.279.180.a/1962.279.180.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-b7815ad6-ac7a-4f39-9984-ef0c337c72d3,https://openaccess-cdn.clevelandart.org/1962.279.188.b/1962.279.188.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-8940e095-7575-48ad-9244-b5a3b45beb72,https://openaccess-cdn.clevelandart.org/1962.279.206.a/1962.279.206.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-cadfa5a6-4553-4e96-b486-ac67ed75e593,https://openaccess-cdn.clevelandart.org/1962.279.208.b/1962.279.208.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-b5b13f90-8a52-4bed-ba7c-3ab615ae0ab5,https://openaccess-cdn.clevelandart.org/1962.279.214.a/1962.279.214.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.134}}",TCMA-f53f0584-c9f3-445b-8c7a-d2054f779c8d,https://openaccess-cdn.clevelandart.org/1962.279.229.a/1962.279.229.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-4b161d8d-0b0c-4e3c-a1b2-7582fa1552ef,https://openaccess-cdn.clevelandart.org/1962.279.244.b/1962.279.244.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-4a748f27-77d2-48f0-8e0b-64a7adaf9357,https://openaccess-cdn.clevelandart.org/1962.279.254.a/1962.279.254.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-8563a0df-a663-44ab-ae03-aba161896b0f,https://openaccess-cdn.clevelandart.org/1962.279.263.b/1962.279.263.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-ed546eca-ea7c-48bb-90da-5316a8ebd219,https://openaccess-cdn.clevelandart.org/1962.279.265.b/1962.279.265.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.143}, 'text field': {'height': 0.166, 'width': 0.106}}",TCMA-9feae781-28cf-4f41-b4ff-d4a1a709820f,https://openaccess-cdn.clevelandart.org/1962.279.28.a/1962.279.28.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.147}, 'text field': {'height': 0.165, 'width': 0.105}}",TCMA-37584efb-92a3-476b-aabe-06e5fa1d16f9,https://openaccess-cdn.clevelandart.org/1962.279.30.b/1962.279.30.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-311dcec8-a0ee-4725-a51e-686faf1a24e3,https://openaccess-cdn.clevelandart.org/1962.279.302.a/1962.279.302.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-61284399-f4eb-482d-93c3-48c93d41def1,https://openaccess-cdn.clevelandart.org/1962.279.320.b/1962.279.320.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-d37140f9-6e49-4344-985d-a7d01820c102,https://openaccess-cdn.clevelandart.org/1962.279.327.a/1962.279.327.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-3ee5eabf-0007-4cb5-bd9f-3d9d28813123,https://openaccess-cdn.clevelandart.org/1962.279.331.a/1962.279.331.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-fbed6180-07f2-4703-ab85-a6aeb3afc148,https://openaccess-cdn.clevelandart.org/1962.279.332.a/1962.279.332.a_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-db9f3dd2-1daf-4f3f-bbd6-e2e8f42274f8,https://openaccess-cdn.clevelandart.org/1962.279.338.b/1962.279.338.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.145}, 'text field': {'height': 0.163, 'width': 0.105}}",TCMA-9a00f998-5d17-46ac-a683-82a949f12fba,https://openaccess-cdn.clevelandart.org/1962.279.5.b/1962.279.5.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.143}}",TCMA-f221d385-3d02-4d58-a63d-84321defca7f,https://openaccess-cdn.clevelandart.org/1962.279.64.b/1962.279.64.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.134}, 'text field': {'height': 0.16, 'width': 0.101}}",TCMA-e88542c9-0a6c-4636-a1a9-ffae0aa20f01,https://openaccess-cdn.clevelandart.org/1962.279.79.b/1962.279.79.b_full.tif,,
Page from Tales of a Parrot (Tuti-nama): text page,1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}}",TCMA-78f2f956-fc22-4861-9bb8-f39c17846ec6,https://openaccess-cdn.clevelandart.org/1962.279.80.a/1962.279.80.a_full.tif,,
