objectid,locationid,title,date_start,date_end,medium,dimensions,classification,constituentid,forwarddisplayname,lastname,displaydate,artist_beginyear,artist_endyear,nationality,wikidataid,roletype,role,uuid,viewtype,maxpixels,depictstmsobjectid,artist_display,url,image_id
176888,,Portrait of a Gentleman,1812.0,1819.0,Oil on canvas,"overall: 76.2 × 63.5 cm (30 × 25 in.)
framed: 87.63 × 74.93 cm (34 1/2 × 29 1/2 in.)",Painting,1781,Ammi Phillips,Phillips,"American, 1788 - 1865",1788.0,1865.0,American,Q2843640,artist,painter,f8932bcc-9ced-432b-9f01-6cf68acba256,primary,,176888,"Ammi Phillips (American, 1788-1865)",https://api.nga.gov/iiif/f8932bcc-9ced-432b-9f01-6cf68acba256/full/max/0/default.jpg,NGA-f8932bcc-9ced-432b-9f01-6cf68acba256
177271,,Charles Sheeler and Nina Allender,1906.0,1906.0,Oil on wood,"overall: 12.7 × 8.89 cm (5 × 3 1/2 in.)
framed: 48.26 × 44.45 × 2.54 cm (19 × 17 1/2 × 1 in.)",Painting,26968,Morton Livingston Schamberg,Schamberg,"American, 1881 - 1918",1881.0,1918.0,American,Q1948749,artist,painter,a2aa666c-2a9a-4b91-ad67-2d4dbfc3c546,primary,,177271,"Morton Livingston Schamberg (American, 1881-1918)",https://api.nga.gov/iiif/a2aa666c-2a9a-4b91-ad67-2d4dbfc3c546/full/max/0/default.jpg,NGA-a2aa666c-2a9a-4b91-ad67-2d4dbfc3c546
177037,,Mishap at the Ford,1818.0,1818.0,Oil on wood,"overall: 70.17 × 91.28 cm (27 5/8 × 35 15/16 in.)
framed: 90.81 × 110.81 × 10.16 cm (35 3/4 × 43 5/8 × 4 in.)",Painting,27093,Alvan Fisher,Fisher,"American, 1792 - 1863",1792.0,1863.0,American,Q3063754,artist,painter,d53b759e-fc4b-4726-8213-deee3542fa73,primary,,177037,"Alvan Fisher (American, 1792-1863)",https://api.nga.gov/iiif/d53b759e-fc4b-4726-8213-deee3542fa73/full/max/0/default.jpg,NGA-d53b759e-fc4b-4726-8213-deee3542fa73
177072,,Nearing the Issue at the Cockpit,1879.0,1879.0,Oil on canvas,"overall: 51.12 × 68.58 cm (20 1/8 × 27 in.)
framed: 25.75 × 32.37 × 2.87 cm (10 1/8 × 12 3/4 × 1 1/8 in.)",Painting,41901,Horace Bonham,Bonham,"American, 1835 - 1892",1835.0,1892.0,American,Q30131758,artist,painter,7bfb15e0-6f2a-41ae-87f5-c8cc6f5fd37b,primary,,177072,"Horace Bonham (American, 1835-1892)",https://api.nga.gov/iiif/7bfb15e0-6f2a-41ae-87f5-c8cc6f5fd37b/full/max/0/default.jpg,NGA-7bfb15e0-6f2a-41ae-87f5-c8cc6f5fd37b
177073,,Self-Portrait,1850.0,1850.0,Oil on canvas,"overall: 76.84 × 63.98 cm (30 1/4 × 25 3/16 in.)
framed: 97.79 × 85.41 × 10.8 cm (38 1/2 × 33 5/8 × 4 1/4 in.)",Painting,1914,Thomas Sully,Sully,"American, born England, 1783 - 1872",1783.0,1872.0,American,Q786545,artist,painter,0f52755d-9ee5-4f0e-a165-5356c1829a58,primary,,177073,"Thomas Sully (American, born England, 1783-1872)",https://api.nga.gov/iiif/0f52755d-9ee5-4f0e-a165-5356c1829a58/full/max/0/default.jpg,NGA-0f52755d-9ee5-4f0e-a165-5356c1829a58
177090,,Marly-le-Roi,1875.0,1875.0,Oil on canvas,"overall: 38.1 × 56.2 cm (15 × 22 1/8 in.)
framed: 69.22 × 87 × 12.7 cm (27 1/4 × 34 1/4 × 5 in.)",Painting,1877,Alfred Sisley,Sisley,"French, 1839 - 1899",1839.0,1899.0,French,Q175130,artist,painter,27baf3ca-13f4-43ae-a17c-9d50785f526f,primary,,177090,"Alfred Sisley (French, 1839-1899)",https://api.nga.gov/iiif/27baf3ca-13f4-43ae-a17c-9d50785f526f/full/max/0/default.jpg,NGA-27baf3ca-13f4-43ae-a17c-9d50785f526f
177101,8543.0,Telemachus and Calypso,1809.0,1809.0,Oil on canvas,"overall: 104.1 × 149.2 cm (41 × 58 3/4 in.)
framed: 125.73 × 149.23 cm (49 1/2 × 58 3/4 in.)",Painting,1970,Benjamin West,West,"American, 1738 - 1820",1738.0,1820.0,American,Q313498,artist,painter,312eb9af-d241-4b3c-9ae1-fc231669bbb1,primary,,177101,"Benjamin West (American, 1738-1820)",https://api.nga.gov/iiif/312eb9af-d241-4b3c-9ae1-fc231669bbb1/full/max/0/default.jpg,NGA-312eb9af-d241-4b3c-9ae1-fc231669bbb1
177131,,Simon Pease,1749.0,1749.0,Oil on canvas,"painted surface: 127.32 × 101.92 cm (50 1/8 × 40 1/8 in.)
overall: 128.27 × 102.55 cm (50 1/2 × 40 3/8 in.)
framed: 144.78 × 119.38 × 5.08 cm (57 × 47 × 2 in.)",Painting,1289,Robert Feke,Feke,"American, c. 1707 - c. 1751",1707.0,1751.0,American,Q2157088,artist,artist,3676623a-96ad-4365-810e-d14bcb6fd698,primary,,177131,"Robert Feke (American, c. 1707-c. 1751)",https://api.nga.gov/iiif/3676623a-96ad-4365-810e-d14bcb6fd698/full/max/0/default.jpg,NGA-3676623a-96ad-4365-810e-d14bcb6fd698
177155,,Negro Boys on the Quayside,1865.0,1865.0,Oil on wood,"overall: 40.32 × 49.53 cm (15 7/8 × 19 1/2 in.)
framed: 40.64 × 48.9 × 4.45 cm (16 × 19 1/4 × 1 3/4 in.)",Painting,41927,David Norslup,Norslup,"American, active c. 1865",1850.0,1880.0,American,Q63486571,artist,painter,9e79b397-0bd5-4221-96e0-0c2d20470933,primary,,177155,"David Norslup (American, active c. 1865)",https://api.nga.gov/iiif/9e79b397-0bd5-4221-96e0-0c2d20470933/full/max/0/default.jpg,NGA-9e79b397-0bd5-4221-96e0-0c2d20470933
177161,,"Study for ""Breton Women at a Pardon""",1887.0,1887.0,Oil on wood,"overall: 39.37 × 44.45 cm (15 1/2 × 17 1/2 in.)
framed: 48.9 × 54.29 × 6.35 cm (19 1/4 × 21 3/8 × 2 1/2 in.)",Painting,41929,Pascal-Adolphe-Jean Dagnan-Bouveret,Dagnan-Bouveret,"French, 1852 - 1929",1852.0,1929.0,French,Q663837,artist,painter,075b8c2f-2dbd-4ceb-b362-c9af9c94a548,primary,,177161,"Pascal-Adolphe-Jean Dagnan-Bouveret (French, 1852-1929)",https://api.nga.gov/iiif/075b8c2f-2dbd-4ceb-b362-c9af9c94a548/full/max/0/default.jpg,NGA-075b8c2f-2dbd-4ceb-b362-c9af9c94a548
177332,,A Landscape after Sunset,1819.0,1819.0,Oil on canvas,"overall: 45.4 × 64.14 cm (17 7/8 × 25 1/4 in.)
framed: 60.01 × 78.11 × 6.99 cm (23 5/8 × 30 3/4 × 2 3/4 in.)",Painting,2345,Washington Allston,Allston,"American, 1779 - 1843",1779.0,1843.0,American,Q468272,artist,painter,73376925-fc04-4e3c-913d-31679bb12f80,primary,,177332,"Washington Allston (American, 1779-1843)",https://api.nga.gov/iiif/73376925-fc04-4e3c-913d-31679bb12f80/full/max/0/default.jpg,NGA-73376925-fc04-4e3c-913d-31679bb12f80
178111,,Hannah Lemmon Corcoran (Mrs. Thomas Corcoran),1802.0,1810.0,Oil on canvas,"overall: 91.44 × 66.36 cm (36 × 26 1/8 in.)
framed: 109.22 × 83.19 × 8.26 cm (43 × 32 3/4 × 3 1/4 in.)",Painting,1792,Charles Peale Polk,Polk,"American, 1767 - 1822",1767.0,1822.0,American,Q2959962,artist,painter,2ec2f54a-f548-41c7-bb37-2c496fcbd9e6,primary,,178111,"Charles Peale Polk (American, 1767-1822)",https://api.nga.gov/iiif/2ec2f54a-f548-41c7-bb37-2c496fcbd9e6/full/max/0/default.jpg,NGA-2ec2f54a-f548-41c7-bb37-2c496fcbd9e6
177432,,"Cupid, Stung by a Bee, Is Cherished by his Mother",1774.0,1774.0,Oil on canvas,"overall (round): 121.92 × 122.4 cm (48 × 48 3/16 in.)
framed (round): 152.08 × 152.24 × 9.53 cm (59 7/8 × 59 15/16 × 3 3/4 in.)",Painting,1970,Benjamin West,West,"American, 1738 - 1820",1738.0,1820.0,American,Q313498,artist,artist,8a0da638-ffac-4eed-9099-f9288d1ea5ab,primary,,177432,"Benjamin West (American, 1738-1820)",https://api.nga.gov/iiif/8a0da638-ffac-4eed-9099-f9288d1ea5ab/full/max/0/default.jpg,NGA-8a0da638-ffac-4eed-9099-f9288d1ea5ab
177789,,Thomas Jefferson,1848.0,1879.0,Oil on canvas,"overall: 76.2 × 63.5 cm (30 × 25 in.)
framed: 100.33 × 87 cm (39 1/2 × 34 1/4 in.)",Painting,1382,George Peter Alexander Healy,Healy,"American, 1813 - 1894",1813.0,1894.0,American,Q64633,artist,painter,cae563d5-863f-4f53-9327-c062f0ef851d,primary,,177789,"George Peter Alexander Healy (American, 1813-1894)",https://api.nga.gov/iiif/cae563d5-863f-4f53-9327-c062f0ef851d/full/max/0/default.jpg,NGA-cae563d5-863f-4f53-9327-c062f0ef851d
177789,,Thomas Jefferson,1848.0,1879.0,Oil on canvas,"overall: 76.2 × 63.5 cm (30 × 25 in.)
framed: 100.33 × 87 cm (39 1/2 × 34 1/4 in.)",Painting,1911,Gilbert Stuart,Stuart,"American, 1755 - 1828",1755.0,1828.0,American,Q41402,artist,artist after,cae563d5-863f-4f53-9327-c062f0ef851d,primary,,177789,"After Gilbert Stuart (American, 1755-1828)",https://api.nga.gov/iiif/cae563d5-863f-4f53-9327-c062f0ef851d/full/max/0/default.jpg,NGA-cae563d5-863f-4f53-9327-c062f0ef851d
177627,,Moonlight,1886.0,1895.0,Oil on canvas,"overall: 68.74 × 94.14 cm (27 1/16 × 37 1/16 in.)
framed: 105.41 × 130.81 × 15.56 cm (41 1/2 × 51 1/2 × 6 1/8 in.)",Painting,972,Ralph Albert Blakelock,Blakelock,"American, 1847 - 1919",1847.0,1919.0,American,Q1353482,artist,painter,fb0fe6a4-2acb-428c-afa9-f569fddd9dd6,primary,,177627,"Ralph Albert Blakelock (American, 1847-1919)",https://api.nga.gov/iiif/fb0fe6a4-2acb-428c-afa9-f569fddd9dd6/full/max/0/default.jpg,NGA-fb0fe6a4-2acb-428c-afa9-f569fddd9dd6
177672,6664.0,Sarah Shippen Lea (Mrs. Thomas Lea),1793.0,1803.0,Oil on canvas,"overall: 73.98 × 60.8 cm (29 1/8 × 23 15/16 in.)
framed: 91.44 × 77.79 × 7.62 cm (36 × 30 5/8 × 3 in.)",Painting,1911,Gilbert Stuart,Stuart,"American, 1755 - 1828",1755.0,1828.0,American,Q41402,artist,painter,1f4d6e19-1422-4d12-b831-71692396929b,primary,,177672,"Gilbert Stuart (American, 1755-1828)",https://api.nga.gov/iiif/1f4d6e19-1422-4d12-b831-71692396929b/full/max/0/default.jpg,NGA-1f4d6e19-1422-4d12-b831-71692396929b
178114,,Still Life with Silver Cake Basket,1866.0,1866.0,Oil on canvas,"overall: 48.9 × 59.69 cm (19 1/4 × 23 1/2 in.)
framed: 60.96 × 73.66 cm (24 × 29 in.)",Painting,41842,John F. Francis,Francis,"American, 1808 - 1886",1808.0,1886.0,American,Q6232278,artist,painter,c020c6d4-357c-47a0-828e-3fc134f70c30,primary,,178114,"John F. Francis (American, 1808-1886)",https://api.nga.gov/iiif/c020c6d4-357c-47a0-828e-3fc134f70c30/full/max/0/default.jpg,NGA-c020c6d4-357c-47a0-828e-3fc134f70c30
177779,,"Tourn Mountain, Head Quarters of Washington, Rockland Co., New York",1851.0,1851.0,Oil on canvas,"overall: 57.94 × 70.49 cm (22 13/16 × 27 3/4 in.)
framed: 80.65 × 93.35 × 8.89 cm (31 3/4 × 36 3/4 × 3 1/2 in.)",Painting,1191,Jasper Francis Cropsey,Cropsey,"American, 1823 - 1900",1823.0,1900.0,American,Q1451318,artist,painter,9687511d-46ab-4830-b276-859bee80eb6d,primary,,177779,"Jasper Francis Cropsey (American, 1823-1900)",https://api.nga.gov/iiif/9687511d-46ab-4830-b276-859bee80eb6d/full/max/0/default.jpg,NGA-9687511d-46ab-4830-b276-859bee80eb6d
177785,,Arsène Carriere,1899.0,1900.0,Oil on canvas,"overall: 55.56 × 46.36 cm (21 7/8 × 18 1/4 in.)
framed: 66.04 × 56.52 × 4.45 cm (26 × 22 1/4 × 1 3/4 in.)",Painting,3697,Eugène Carrière,Carrière,"French, 1849 - 1906",1849.0,1906.0,French,Q461464,artist,painter,dc72ae29-ee71-46b3-81ea-5b1bc09c7f26,primary,,177785,"Eugène Carrière (French, 1849-1906)",https://api.nga.gov/iiif/dc72ae29-ee71-46b3-81ea-5b1bc09c7f26/full/max/0/default.jpg,NGA-dc72ae29-ee71-46b3-81ea-5b1bc09c7f26
177786,4768.0,Conviviality Near the Inn,1650.0,1653.0,Oil on canvas,"overall: 97.8 × 102.2 cm (38 1/2 × 40 1/4 in.)
framed: 128.91 × 132.08 × 13.97 cm (50 3/4 × 52 × 5 1/2 in.)",Painting,12798,Constantijn van Renesse,Renesse,"Dutch, 1626 - 1680",1626.0,1680.0,Dutch,Q15637671,artist,painter,cd3ab444-8451-4661-bfea-e0dd0e386296,primary,,177786,"Constantijn van Renesse (Dutch, 1626-1680)",https://api.nga.gov/iiif/cd3ab444-8451-4661-bfea-e0dd0e386296/full/max/0/default.jpg,NGA-cd3ab444-8451-4661-bfea-e0dd0e386296
177787,,Return from the Hunt,1860.0,1861.0,Oil on canvas,"overall: 52.07 × 102.87 cm (20 1/2 × 40 1/2 in.)
framed: 85.73 × 136.53 × 15.88 cm (33 3/4 × 53 3/4 × 6 1/4 in.)",Painting,1728,Adolphe Monticelli,Monticelli,"French, 1824 - 1886",1824.0,1886.0,French,Q1152965,artist,artist,b553f36a-3a3e-4eed-9085-086b005309b0,primary,,177787,"Adolphe Monticelli (French, 1824-1886)",https://api.nga.gov/iiif/b553f36a-3a3e-4eed-9085-086b005309b0/full/max/0/default.jpg,NGA-b553f36a-3a3e-4eed-9085-086b005309b0
178127,,"Roma Caves, Granada",1871.0,1871.0,Oil on wood,"overall: 19.05 × 12.7 cm (7 1/2 × 5 in.)
framed: 45.72 × 40.64 × 11.43 cm (18 × 16 × 4 1/2 in.)",Painting,23922,Mariano Fortuny Marsal,Fortuny Marsal,"Spanish, 1838 - 1874",1838.0,1874.0,Spanish,Q380052,artist,artist,c13e1976-3a6a-4153-8093-e7d9aed43c12,primary,,178127,"Mariano Fortuny Marsal (Spanish, 1838-1874)",https://api.nga.gov/iiif/c13e1976-3a6a-4153-8093-e7d9aed43c12/full/max/0/default.jpg,NGA-c13e1976-3a6a-4153-8093-e7d9aed43c12
177795,,Man with a Sheet of Music,1633.0,1633.0,Oil on panel,"overall: 66 × 48 cm (26 × 18 7/8 in.)
framed: 97.79 × 79.38 × 12.7 cm (38 1/2 × 31 1/4 × 5 in.)",Painting,1822,Rembrandt van Rijn,Rembrandt van Rijn,"Dutch, 1606 - 1669",1606.0,1669.0,Dutch,Q5598,artist,painter,223524b5-ba54-4b89-8bed-3940e68a4f91,primary,,177795,"Rembrandt van Rijn (Dutch, 1606-1669)",https://api.nga.gov/iiif/223524b5-ba54-4b89-8bed-3940e68a4f91/full/max/0/default.jpg,NGA-223524b5-ba54-4b89-8bed-3940e68a4f91
178145,,Hillside at Étretat,1876.0,1876.0,Oil on canvas,"overall: 65.41 × 97.47 cm (25 3/4 × 38 3/8 in.)
framed: 82.55 × 114.3 × 5.08 cm (32 1/2 × 45 × 2 in.)",Painting,1413,George Inness,Inness,"American, 1825 - 1894",1825.0,1894.0,American,Q704868,artist,painter,7a6e9543-98a0-481f-a9ef-c5abbb0d3103,primary,,178145,"George Inness (American, 1825-1894)",https://api.nga.gov/iiif/7a6e9543-98a0-481f-a9ef-c5abbb0d3103/full/max/0/default.jpg,NGA-7a6e9543-98a0-481f-a9ef-c5abbb0d3103
177986,,Boston Harbor,1843.0,1843.0,Oil on wood,"overall: 42.07 × 61.6 cm (16 9/16 × 24 1/4 in.)
framed: 59.69 × 79.38 × 5.08 cm (23 1/2 × 31 1/4 × 2 in.)",Painting,1855,Robert Salmon,Salmon,"American, born England, 1775 - c. 1845",1775.0,1845.0,American,Q1722657,artist,painter,d07b22d1-0827-4942-837f-91b090f591eb,primary,,177986,"Robert Salmon (American, born England, 1775-c. 1845)",https://api.nga.gov/iiif/d07b22d1-0827-4942-837f-91b090f591eb/full/max/0/default.jpg,NGA-d07b22d1-0827-4942-837f-91b090f591eb
178016,,Martin Luther,1800.0,1800.0,Oil on canvas,"overall: 148.59 × 121.92 cm (58 1/2 × 48 in.)
framed: 165.58 × 139.38 × 9.84 cm (65 3/16 × 54 7/8 × 3 7/8 in.)",Painting,1433,Frederick Kemmelmeyer,Kemmelmeyer,"American, active 1788/1816",1736.0,1848.0,American,Q3087120,artist,painter,4e379aca-8da8-4abb-bfa7-47cb9e57c8e9,primary,,178016,"Frederick Kemmelmeyer (American, active 1788/1816)",https://api.nga.gov/iiif/4e379aca-8da8-4abb-bfa7-47cb9e57c8e9/full/max/0/default.jpg,NGA-4e379aca-8da8-4abb-bfa7-47cb9e57c8e9
178026,8575.0,View on the Genesee near Mount Morris,1857.0,1857.0,Oil on canvas,"overall: 76.2 × 123.83 cm (30 × 48 3/4 in.)
framed: 118.75 × 163.83 × 17.46 cm (46 3/4 × 64 1/2 × 6 7/8 in.)",Painting,1434,John Frederick Kensett,Kensett,"American, 1816 - 1872",1816.0,1872.0,American,Q982284,artist,painter,fbeae8d8-16ff-4796-b7df-0d4474f1fbba,primary,,178026,"John Frederick Kensett (American, 1816-1872)",https://api.nga.gov/iiif/fbeae8d8-16ff-4796-b7df-0d4474f1fbba/full/max/0/default.jpg,NGA-fbeae8d8-16ff-4796-b7df-0d4474f1fbba
178080,,Fair in Brittany,1874.0,1874.0,Oil on wood,"overall: 26.67 × 45.72 cm (10 1/2 × 18 in.)
framed: 40.96 × 61.28 × 6.35 cm (16 1/8 × 24 1/8 × 2 1/2 in.)",Painting,1002,Eugène Boudin,Boudin,"French, 1824 - 1898",1824.0,1898.0,French,Q212600,artist,artist,88b584ac-904a-41f6-ae3a-0bada5224a3e,primary,,178080,"Eugène Boudin (French, 1824-1898)",https://api.nga.gov/iiif/88b584ac-904a-41f6-ae3a-0bada5224a3e/full/max/0/default.jpg,NGA-88b584ac-904a-41f6-ae3a-0bada5224a3e
178198,,George Washington,1800.0,1800.0,Oil on canvas,"overall: 73.18 × 60.48 cm (28 13/16 × 23 13/16 in.)
framed: 99.7 × 84.77 × 14.61 cm (39 1/4 × 33 3/8 × 5 3/4 in.)",Painting,1911,Gilbert Stuart,Stuart,"American, 1755 - 1828",1755.0,1828.0,American,Q41402,artist,painter,50f200e8-2baf-47dd-9f9a-0a8558f4f5a3,primary,,178198,"Gilbert Stuart (American, 1755-1828)",https://api.nga.gov/iiif/50f200e8-2baf-47dd-9f9a-0a8558f4f5a3/full/max/0/default.jpg,NGA-50f200e8-2baf-47dd-9f9a-0a8558f4f5a3
178273,,Harvest Moon,1891.0,1891.0,Oil on canvas,"overall: 76.2 × 113.03 cm (30 × 44 1/2 in.)
framed: 109.22 × 147.32 cm (43 × 58 in.)",Painting,1413,George Inness,Inness,"American, 1825 - 1894",1825.0,1894.0,American,Q704868,artist,painter,2e5a816f-77e1-4ea1-9774-ddd3b90496ba,primary,,178273,"George Inness (American, 1825-1894)",https://api.nga.gov/iiif/2e5a816f-77e1-4ea1-9774-ddd3b90496ba/full/max/0/default.jpg,NGA-2e5a816f-77e1-4ea1-9774-ddd3b90496ba
178311,,Countryside in Picardy,1860.0,1860.0,Oil on canvas,"overall: 22.23 × 27.31 cm (8 3/4 × 10 3/4 in.)
framed: 41.28 × 46.36 × 8.89 cm (16 1/4 × 18 1/4 × 3 1/2 in.)",Painting,1846,Théodore Rousseau,Rousseau,"French, 1812 - 1867",1812.0,1867.0,French,Q310025,artist,painter,f924eac1-c535-4a5d-9968-23b779559743,primary,,178311,"Théodore Rousseau (French, 1812-1867)",https://api.nga.gov/iiif/f924eac1-c535-4a5d-9968-23b779559743/full/max/0/default.jpg,NGA-f924eac1-c535-4a5d-9968-23b779559743
178320,13817.0,"Castle Gondolfo, Lake Albano, Italy",1852.0,1852.0,Oil on canvas,"overall: 92.71 × 138.43 cm (36 1/2 × 54 1/2 in.)
framed: 123.19 × 168.91 × 12.7 cm (48 1/2 × 66 1/2 × 5 in.)",Painting,6407,Christopher Pearse Cranch,Cranch,"American, 1813 - 1892",1813.0,1892.0,American,Q5113040,artist,artist,12daec31-876f-46b1-8f0b-eff186efc4f3,primary,,178320,"Christopher Pearse Cranch (American, 1813-1892)",https://api.nga.gov/iiif/12daec31-876f-46b1-8f0b-eff186efc4f3/full/max/0/default.jpg,NGA-12daec31-876f-46b1-8f0b-eff186efc4f3
178986,4524.0,Maria van Suchtelen,1666.0,1666.0,Oil on canvas,"overall: 80.5 × 63.8 cm (31 11/16 × 25 1/8 in.)
framed: 101.6 × 101.28 × 8.89 cm (40 × 39 7/8 × 3 1/2 in.)",Painting,983,Gerard ter Borch the Younger,Borch the Younger,"Dutch, 1617 - 1681",1617.0,1681.0,Dutch,Q346808,artist,painter,763fd612-2259-4341-a879-94bc103aa8b9,primary,,178986,"Gerard ter Borch the Younger (Dutch, 1617-1681)",https://api.nga.gov/iiif/763fd612-2259-4341-a879-94bc103aa8b9/full/max/0/default.jpg,NGA-763fd612-2259-4341-a879-94bc103aa8b9
194951,,The Choice of a Model,1868.0,1874.0,Oil on wood,"overall: 53.34 × 82.55 cm (21 × 32 1/2 in.)
framed: 86.36 × 116.84 × 13.97 cm (34 × 46 × 5 1/2 in.)",Painting,23922,Mariano Fortuny Marsal,Fortuny Marsal,"Spanish, 1838 - 1874",1838.0,1874.0,Spanish,Q380052,artist,painter,7a40a818-a8f3-48d1-a554-38b242353b6b,primary,,194951,"Mariano Fortuny Marsal (Spanish, 1838-1874)",https://api.nga.gov/iiif/7a40a818-a8f3-48d1-a554-38b242353b6b/full/max/0/default.jpg,NGA-7a40a818-a8f3-48d1-a554-38b242353b6b
195003,,Henry Clay,1821.0,1821.0,Oil on canvas,"overall: 91.76 × 71.44 cm (36 1/8 × 28 1/8 in.)
framed: 119.86 × 99.54 × 13.97 cm (47 3/16 × 39 3/16 × 5 1/2 in.)",Painting,10261,Charles Bird King,King,"American, 1785 - 1862",1785.0,1862.0,American,Q2958563,artist,painter,c510648d-0392-4b3f-984a-6ed504f29230,primary,,195003,"Charles Bird King (American, 1785-1862)",https://api.nga.gov/iiif/c510648d-0392-4b3f-984a-6ed504f29230/full/max/0/default.jpg,NGA-c510648d-0392-4b3f-984a-6ed504f29230
195026,,View of Mt. Washington,1881.0,1881.0,Oil on canvas,"unframed: 24 x 44 1/8 in. (60.96 x 112.08 cm)
framed: 31 7/8 x 51 3/4 in. (80.96 x 131.45 cm)",Painting,1191,Jasper Francis Cropsey,Cropsey,"American, 1823 - 1900",1823.0,1900.0,American,Q1451318,artist,painter,f65285b9-3e25-4762-9f6e-3515cb551a05,primary,,195026,"Jasper Francis Cropsey (American, 1823-1900)",https://api.nga.gov/iiif/f65285b9-3e25-4762-9f6e-3515cb551a05/full/max/0/default.jpg,NGA-f65285b9-3e25-4762-9f6e-3515cb551a05
195072,8444.0,Winter in Holland: Skating Scene,1645.0,1645.0,Oil on panel,overall: 55 × 70.8 cm (21 5/8 × 27 7/8 in.),Painting,6677,Aert van der Neer,Neer,"Dutch, 1603/1604 - 1677",1603.0,1677.0,Dutch,Q381801,artist,painter,3cc32a62-fdac-43f2-a33b-f26ea78093b6,primary,,195072,"Aert van der Neer (Dutch, 1603/1604-1677)",https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6/full/max/0/default.jpg,NGA-3cc32a62-fdac-43f2-a33b-f26ea78093b6
195077,8560.0,View on the Hudson in Autumn,1850.0,1850.0,Oil on canvas,"overall: 86.68 × 122.56 cm (34 1/8 × 48 1/4 in.)
framed: 114.62 × 150.5 × 12.7 cm (45 1/8 × 59 1/4 × 5 in.)",Painting,1240,Thomas Doughty,Doughty,"American, 1791 - 1856",1791.0,1856.0,American,Q284954,artist,painter,a860a56b-d802-47e7-be0e-41d3e8d3d814,primary,,195077,"Thomas Doughty (American, 1791-1856)",https://api.nga.gov/iiif/a860a56b-d802-47e7-be0e-41d3e8d3d814/full/max/0/default.jpg,NGA-a860a56b-d802-47e7-be0e-41d3e8d3d814
195112,8560.0,Lake George,1851.0,1893.0,Oil on canvas,"overall: 64.77 × 114.94 cm (25 1/2 × 45 1/4 in.)
framed: 98.11 × 148.91 cm (38 5/8 × 58 5/8 in.)",Painting,1106,John William Casilear,Casilear,"American, 1811 - 1893",1811.0,1893.0,American,Q2700128,artist,painter,016249c7-c3d7-4203-9b7f-decf29692d6d,primary,,195112,"John William Casilear (American, 1811-1893)",https://api.nga.gov/iiif/016249c7-c3d7-4203-9b7f-decf29692d6d/full/max/0/default.jpg,NGA-016249c7-c3d7-4203-9b7f-decf29692d6d
195115,8691.0,Le Havre,1883.0,1883.0,Oil on canvas,"overall: 52.39 × 72.87 cm (20 5/8 × 28 11/16 in.)
framed: 83.19 × 103.51 × 10.8 cm (32 3/4 × 40 3/4 × 4 1/4 in.)",Painting,1002,Eugène Boudin,Boudin,"French, 1824 - 1898",1824.0,1898.0,French,Q212600,artist,artist,fa591eb0-29d2-44fb-81e7-42d25e8642b0,primary,,195115,"Eugène Boudin (French, 1824-1898)",https://api.nga.gov/iiif/fa591eb0-29d2-44fb-81e7-42d25e8642b0/full/max/0/default.jpg,NGA-fa591eb0-29d2-44fb-81e7-42d25e8642b0
195122,,View of Monte Carlo from Cap Martin,1884.0,1884.0,Oil on canvas,"overall: 66.2 × 81.6 cm (26 1/16 × 32 1/8 in.)
framed: 90.49 × 106.68 × 9.21 cm (35 5/8 × 42 × 3 5/8 in.)",Painting,1823,Auguste Renoir,Renoir,"French, 1841 - 1919",1841.0,1919.0,French,Q39931,artist,painter,e11d2304-c999-4d2f-86d4-65e3362394ae,primary,,195122,"Auguste Renoir (French, 1841-1919)",https://api.nga.gov/iiif/e11d2304-c999-4d2f-86d4-65e3362394ae/full/max/0/default.jpg,NGA-e11d2304-c999-4d2f-86d4-65e3362394ae
195132,,Tiger and Snake,1862.0,1862.0,Oil on canvas,"overall: 33.02 × 41.28 cm (13 × 16 1/4 in.)
framed: 41.75 × 49.21 × 7.94 cm (16 7/16 × 19 3/8 × 3 1/8 in.)",Painting,1221,Eugène Delacroix,Delacroix,"French, 1798 - 1863",1798.0,1863.0,French,Q33477,artist,painter,d12d7b5d-6e51-4e5a-af84-e55067bffc51,primary,,195132,"Eugène Delacroix (French, 1798-1863)",https://api.nga.gov/iiif/d12d7b5d-6e51-4e5a-af84-e55067bffc51/full/max/0/default.jpg,NGA-d12d7b5d-6e51-4e5a-af84-e55067bffc51
195135,,The Duke of Devonshire and Lady Louisa Egerton,1853.0,1853.0,Oil on canvas,"overall: 70.8 × 91.12 cm (27 7/8 × 35 7/8 in.)
framed: 101.6 × 121.92 × 11.43 cm (40 × 48 × 4 1/2 in.)",Painting,5978,Sir Edwin Landseer,Landseer,"British, 1802 - 1873",1802.0,1873.0,British,Q328369,artist,painter,2309019b-4fb0-4f88-be87-a6ff291f700b,primary,,195135,"Sir Edwin Landseer (British, 1802-1873)",https://api.nga.gov/iiif/2309019b-4fb0-4f88-be87-a6ff291f700b/full/max/0/default.jpg,NGA-2309019b-4fb0-4f88-be87-a6ff291f700b
